10cm - 봄이좋냐?,https://www.youtube.com/watch?v=7RdUloMF3HI
10cm - 서랍 (그 해 우리는 OST),https://www.youtube.com/watch?v=Viu93sL4WHk
구윤회 - marry me,https://www.youtube.com/watch?v=HznjIIiHZsY
김필 - 그때 그 아인,https://www.youtube.com/watch?v=9ozEWIrp1aE
경서 - 밤하늘의 별을,https://www.youtube.com/watch?v=uoxRYR2D74o
나래 - 호랑수월가,https://www.youtube.com/watch?v=irZuO4-cHJQ
나래 - 호랑풍류가,https://www.youtube.com/watch?v=JFOD_WZg_DY
달의하루 - 염라,
BTS V - Christmas Tree (그 해 우리는 OST),
